batch_size,blank_count,cell_accuracy,checkpoint,clue_violations,complete_valid,dataset,elapsed_ms,exact,example_id,experiment,invalid,method,runtime_multiplier,seed,unit_conflicts,votes
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,391.3324659999944,1,10,test_time_voting,0,rerank,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,376.5261910000106,1,11,test_time_voting,0,single,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,376.5261910000106,1,11,test_time_voting,0,majority,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,376.5261910000106,1,11,test_time_voting,0,rerank,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,352.206998000014,1,12,test_time_voting,0,single,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,352.206998000014,1,12,test_time_voting,0,majority,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,352.206998000014,1,12,test_time_voting,0,rerank,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,369.6256640000115,1,13,test_time_voting,0,single,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,369.6256640000115,1,13,test_time_voting,0,majority,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,369.6256640000115,1,13,test_time_voting,0,rerank,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,362.2010070000101,1,14,test_time_voting,0,single,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,362.2010070000101,1,14,test_time_voting,0,majority,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,362.2010070000101,1,14,test_time_voting,0,rerank,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,355.67386700000725,1,15,test_time_voting,0,single,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,355.67386700000725,1,15,test_time_voting,0,majority,3,0,0,3
3,10,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_10,355.67386700000725,1,15,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,376.0335510000061,1,0,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,376.0335510000061,1,0,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,376.0335510000061,1,0,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,364.0394540000216,1,1,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,364.0394540000216,1,1,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,364.0394540000216,1,1,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,381.54782699999146,1,2,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,381.54782699999146,1,2,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,381.54782699999146,1,2,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,378.2532280000055,1,3,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,378.2532280000055,1,3,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,378.2532280000055,1,3,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,373.3818890000009,1,4,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,373.3818890000009,1,4,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,373.3818890000009,1,4,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,380.3111850000107,1,5,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,380.3111850000107,1,5,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,380.3111850000107,1,5,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,365.48679700001685,1,6,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,365.48679700001685,1,6,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,365.48679700001685,1,6,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,369.601839000012,1,7,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,369.601839000012,1,7,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,369.601839000012,1,7,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,400.4414310000186,1,8,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,400.4414310000186,1,8,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,400.4414310000186,1,8,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,395.3928210000015,1,9,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,395.3928210000015,1,9,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,395.3928210000015,1,9,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,393.34432599997626,1,10,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,393.34432599997626,1,10,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,393.34432599997626,1,10,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,387.0957809999993,1,11,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,387.0957809999993,1,11,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,387.0957809999993,1,11,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,395.8358739999994,1,12,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,395.8358739999994,1,12,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,395.8358739999994,1,12,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,363.63823499999626,1,13,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,363.63823499999626,1,13,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,363.63823499999626,1,13,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,367.2190019999846,1,14,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,367.2190019999846,1,14,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,367.2190019999846,1,14,test_time_voting,0,rerank,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,388.9248370000189,1,15,test_time_voting,0,single,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,388.9248370000189,1,15,test_time_voting,0,majority,3,0,0,3
3,20,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_20,388.9248370000189,1,15,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,436.00929100000485,1,0,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,436.00929100000485,1,0,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,436.00929100000485,1,0,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,369.51818000000003,1,1,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,369.51818000000003,1,1,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,369.51818000000003,1,1,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,450.31644400000914,1,2,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,450.31644400000914,1,2,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,450.31644400000914,1,2,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,379.79346399998803,1,3,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,379.79346399998803,1,3,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,379.79346399998803,1,3,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,347.5472140000022,1,4,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,347.5472140000022,1,4,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,347.5472140000022,1,4,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,374.227368000021,1,5,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,374.227368000021,1,5,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,374.227368000021,1,5,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,354.7703819999981,1,6,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,354.7703819999981,1,6,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,354.7703819999981,1,6,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,379.56629699999667,1,7,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,379.56629699999667,1,7,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,379.56629699999667,1,7,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,354.58313600000224,1,8,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,354.58313600000224,1,8,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,354.58313600000224,1,8,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,360.3072250000139,1,9,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,360.3072250000139,1,9,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,360.3072250000139,1,9,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,371.58494199999836,1,10,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,371.58494199999836,1,10,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,371.58494199999836,1,10,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,364.3050169999924,1,11,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,364.3050169999924,1,11,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,364.3050169999924,1,11,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,374.2486900000017,1,12,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,374.2486900000017,1,12,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,374.2486900000017,1,12,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,344.1869680000025,1,13,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,344.1869680000025,1,13,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,344.1869680000025,1,13,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,372.2092750000172,1,14,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,372.2092750000172,1,14,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,372.2092750000172,1,14,test_time_voting,0,rerank,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,378.8447179999821,1,15,test_time_voting,0,single,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,378.8447179999821,1,15,test_time_voting,0,majority,3,0,0,3
3,40,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_40,378.8447179999821,1,15,test_time_voting,0,rerank,3,0,0,3
