batch_size,blank_count,cell_accuracy,checkpoint,clue_violations,complete_valid,dataset,elapsed_ms,exact,example_id,experiment,invalid,method,runtime_multiplier,seed,unit_conflicts,votes
10,1,0.7407407407407407,checkpoints/sudoku_extreme_hf/checkpoint,20,1,blanks_1,478.41957600007845,0,868,test_time_voting,1,rerank,1,0,0,1
10,1,0.7283950617283951,checkpoints/sudoku_extreme_hf/checkpoint,21,1,blanks_1,484.424282999953,0,869,test_time_voting,1,single,1,0,0,1
10,1,0.7283950617283951,checkpoints/sudoku_extreme_hf/checkpoint,21,1,blanks_1,484.424282999953,0,869,test_time_voting,1,majority,1,0,0,1
10,1,0.7283950617283951,checkpoints/sudoku_extreme_hf/checkpoint,21,1,blanks_1,484.424282999953,0,869,test_time_voting,1,rerank,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,423.398023000118,1,870,test_time_voting,0,single,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,423.398023000118,1,870,test_time_voting,0,majority,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,423.398023000118,1,870,test_time_voting,0,rerank,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,356.5831900000376,1,871,test_time_voting,0,single,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,356.5831900000376,1,871,test_time_voting,0,majority,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,356.5831900000376,1,871,test_time_voting,0,rerank,1,0,0,1
10,1,0.9135802469135802,checkpoints/sudoku_extreme_hf/checkpoint,7,1,blanks_1,309.78744000003644,0,872,test_time_voting,1,single,1,0,0,1
10,1,0.9135802469135802,checkpoints/sudoku_extreme_hf/checkpoint,7,1,blanks_1,309.78744000003644,0,872,test_time_voting,1,majority,1,0,0,1
10,1,0.9135802469135802,checkpoints/sudoku_extreme_hf/checkpoint,7,1,blanks_1,309.78744000003644,0,872,test_time_voting,1,rerank,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,361.2880339999265,1,873,test_time_voting,0,single,1,0,0,1
